Yr-M-D,Mon-Yr,CA,Alameda,Amador,Butte,Calaveras,Contra-Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Trinity,Tulare,Tuolumne,Ventura,Yolo,Yuba,,Condo,LA Metro,Central Coast,Central Valley,Far North,Inland Empire,S.F. Bay Area,SoCal
2012-10-01,Oct-12,"340,910.00","460,670.00","192,000.00","210,940.00","171,110.56","330,370.00","237,499.25","276,350.00","151,850.00","120,000.00","243,270.00","155,000.00","151,430.00","111,430.00",NA,"364,810.00","140,000.00","806,370.00","216,666.00","262,500.00","123,000.00","416,666.50","315,000.00","426,190.00","237,962.20","558,680.00","300,440.00",NA,"230,730.00","189,800.00","280,000.00","148,480.00","395,470.00","877,155.00","179,570.00","395,140.00","819,000.00","535,710.00","688,000.00","499,500.00","176,670.00","180,000.00","220,560.00","374,640.00","151,360.00","156,363.00","116,670.00",NA,"143,610.00","168,000.00","416,350.00","245,000.00","144,444.00",,"267,060.00","318,660.00","415,125.00","178,611.17",NA,"198,100.00","510,740.00","339,000.00"
2012-11-01,Nov-12,"345,560.00","467,840.00","186,670.00","223,860.00","180,000.00","346,370.00","149,999.50","282,260.00","148,240.00","160,000.00","238,040.00","150,000.00","139,230.00","142,500.00",NA,"337,080.00","113,330.00","837,840.00","145,000.00","223,080.00","142,000.00","324,999.75","323,100.00","378,200.00","233,332.67","565,020.00","306,590.00",NA,"239,610.00","194,700.00","365,000.00","152,000.00","403,990.00","840,277.00","177,660.00","391,560.00","755,000.00","509,380.00","679,000.00","512,500.00","168,420.00","137,500.00","225,400.00","380,800.00","155,760.00","145,555.00","125,710.00",NA,"139,260.00","194,000.00","453,760.00","232,350.00","149,000.00",,"278,460.00","327,840.00","410,000.00","181,054.99",NA,"207,300.00","511,650.00","340,000.00"
2012-12-01,Dec-12,"365,840.00","463,010.00","177,500.00","236,460.00","156,249.19","360,110.00","180,000.00","292,420.00","157,620.00","180,000.00","216,670.00","161,150.00","146,000.00","127,500.00",NA,"367,400.00","144,290.00","796,880.00","160,000.00","246,430.00","136,920.00","462,499.38","346,500.00","360,340.00","258,823.35","582,930.00","300,420.00",NA,"251,520.00","195,630.00","364,480.00","158,540.00","418,290.00","864,795.00","184,320.00","414,660.00","775,000.00","588,230.00","681,000.00","530,000.00","170,740.00","133,330.00","230,830.00","396,310.00","161,610.00","154,999.00","130,000.00",NA,"144,440.00","194,280.00","446,150.00","273,860.00","153,749.00",,"272,910.00","334,460.00","440,000.00","185,458.66",NA,"221,710.00","513,090.00","350,000.00"
2013-01-01,Jan-13,"336,650.00","466,830.00","184,000.00","208,930.00","180,000.00","339,340.00","140,000.00","283,570.00","151,450.00","150,000.00","234,720.00","164,200.00","153,330.00","134,440.00",NA,"349,720.00","98,330.00","799,110.00","160,000.00","245,000.00","137,000.00","400,000.00","339,500.00","411,110.00","257,352.79","566,500.00","292,710.00",NA,"244,780.00","201,010.00","310,500.00","154,500.00","390,890.00","743,643.00","182,430.00","398,980.00","695,000.00","510,710.00","652,500.00","482,000.00","173,890.00","106,670.00","243,520.00","367,780.00","155,450.00","168,333.00","88,330.00",NA,"137,240.00","175,000.00","440,670.00","260,940.00","148,571.00",,"265,540.00","319,780.00","411,000.00","180,378.53",NA,"207,530.00","473,890.00","330,000.00"
2013-02-01,Feb-13,"333,180.00","451,580.00","225,000.00","211,760.00","189,999.50","346,670.00","160,000.00","307,900.00","158,950.00","110,000.00","231,670.00","170,000.00","153,750.00","125,000.00",NA,"337,630.00","130,000.00","859,380.00","190,000.00","259,090.00","125,290.00","300,000.00","315,000.00","468,180.00","248,213.32","607,230.00","312,090.00",NA,"245,830.00","203,540.00","330,000.00","156,360.00","407,220.00","832,031.00","174,680.00","408,570.00","800,000.00","606,060.00","710,000.00","435,230.00","180,530.00","110,000.00","234,520.00","384,900.00","152,500.00","168,750.00","131,670.00",NA,"133,870.00","160,000.00","461,960.00","250,000.00","151,428.00",,"272,640.00","326,460.00","400,000.00","185,406.55",NA,"212,300.00","496,800.00","344,900.00"
2013-03-01,Mar-13,"379,000.00","523,280.00","200,000.00","250,000.00","213,235.03","386,410.00","164,999.75","329,170.00","160,510.00","130,000.00","225,000.00","175,000.00","146,000.00","145,000.00",NA,"340,890.00","136,000.00","888,890.00","180,000.00","221,880.00","144,000.00","424,999.75","359,900.00","430,950.00","248,528.44","619,430.00","322,560.00",NA,"263,670.00","220,590.00","348,000.00","161,900.00","436,710.00","936,110.00","191,280.00","417,590.00","912,000.00","575,000.00","730,000.00","585,000.00","179,050.00","123,330.00","250,000.00","398,090.00","168,870.00","177,999.00","156,670.00",NA,"137,560.00","158,000.00","475,000.00","250,000.00","154,999.00",,"306,000.00","353,350.00","440,000.00","195,309.58",NA,"227,920.00","560,050.00","366,888.00"
2013-04-01,Apr-13,"402,830.00","573,000.00","193,330.00","234,000.00","202,941.12","462,720.00","140,000.00","344,170.00","173,860.00","185,000.00","251,190.00","180,000.00","157,140.00","156,670.00",NA,"361,630.00","170,000.00","952,870.00","225,000.00","350,000.00","139,560.00","387,499.13","380,000.00","453,850.00","272,221.78","653,740.00","354,370.00",NA,"274,420.00","221,880.00","358,000.00","164,470.00","454,390.00","1,011,029.00","195,960.00","431,250.00","913,500.00","650,000.00","790,000.00","645,000.00","182,920.00","118,000.00","255,170.00","442,100.00","174,390.00","167,692.00","156,000.00",NA,"139,520.00","215,380.00","502,940.00","291,340.00","172,727.00",,"319,080.00","371,170.00","482,000.00","205,221.76",NA,"231,610.00","623,780.00","385,000.00"
2013-05-01,May-13,"417,350.00","593,160.00","219,440.00","238,300.00","209,999.80","484,640.00","147,499.63","338,240.00","167,770.00","160,000.00","233,930.00","188,000.00","149,000.00","141,250.00",NA,"365,990.00","142,000.00","963,110.00","212,500.00","250,000.00","151,050.00","449,999.50","410,000.00","488,890.00","265,908.77","655,630.00","353,110.00",NA,"282,560.00","243,660.00","355,000.00","170,090.00","469,590.00","1,009,615.00","206,190.00","445,160.00","950,000.00","656,250.00","824,960.00","623,750.00","203,050.00","115,000.00","265,090.00","436,520.00","181,160.00","186,000.00","200,000.00",NA,"157,500.00","184,290.00","496,870.00","299,140.00","176,666.00",,"338,160.00","379,640.00","520,000.00","218,761.95",NA,"238,240.00","655,140.00","395,000.00"
2013-06-01,Jun-13,"428,700.00","604,600.00","233,330.00","265,000.00","189,999.50","491,080.00","137,499.13","342,250.00","175,820.00","136,666.00","251,090.00","195,000.00","147,780.00","155,000.00",NA,"403,760.00","150,000.00","1,000,000.00","190,000.00","242,860.00","154,120.00","400,000.00","417,000.00","509,620.00","269,827.19","661,740.00","370,240.00",NA,"298,470.00","247,100.00","382,620.00","174,650.00","483,330.00","941,901.00","208,130.00","462,500.00","1,001,000.00","671,430.00","809,000.00","586,000.00","193,330.00","163,330.00","278,920.00","450,000.00","187,170.00","190,833.00","140,000.00",NA,"158,710.00","180,000.00","562,800.00","312,500.00","188,750.00",,"342,840.00","393,530.00","500,000.00","221,443.89",NA,"248,760.00","657,200.00","410,000.00"
2013-07-01,Jul-13,"433,910.00","614,810.00","196,670.00","239,280.00","223,683.74","508,720.00","156,665.83","350,760.00","183,870.00","140,000.00","267,050.00","195,500.00","173,330.00","141,430.00",NA,"421,350.00","175,710.00","1,000,000.00","300,000.00","286,360.00","163,080.00","708,332.50","408,800.00","511,900.00","298,075.96","675,000.00","372,220.00",NA,"294,300.00","254,550.00","400,000.00","180,270.00","483,800.00","884,943.00","225,000.00","491,790.00","919,000.00","598,680.00","840,000.00","601,000.00","200,000.00","140,000.00","279,330.00","473,640.00","193,920.00","200,000.00","185,000.00",NA,"157,140.00","212,500.00","545,720.00","346,250.00","167,777.00",,"350,930.00","395,260.00","515,000.00","231,450.98",NA,"250,450.00","664,240.00","415,000.00"
2013-08-01,Aug-13,"441,010.00","607,240.00","213,890.00","281,820.00","224,999.50","482,530.00","109,999.50","355,840.00","184,000.00","134,999.00","247,220.00","199,950.00","184,000.00","153,330.00",NA,"444,950.00","170,000.00","987,740.00","200,000.00","276,670.00","155,880.00","333,333.00","407,000.00","565,970.00","316,666.50","664,580.00","361,830.00",NA,"290,030.00","257,660.00","387,000.00","183,240.00","482,470.00","954,545.00","231,390.00","477,420.00","988,440.00","625,000.00","808,100.00","629,000.00","202,080.00","140,000.00","295,890.00","453,790.00","203,120.00","200,000.00","146,670.00",NA,"158,460.00","215,280.00","555,560.00","320,310.00","186,666.00",,"343,080.00","395,900.00","508,000.00","231,992.37",NA,"245,330.00","644,190.00","415,000.00"
2013-09-01,Sep-13,"428,290.00","604,100.00","252,780.00","250,000.00","207,692.15","454,760.00","124,999.75","334,910.00","185,830.00","133,999.00","251,090.00","193,500.00","168,460.00","150,000.00",NA,"459,010.00","190,000.00","893,140.00","243,749.00","285,710.00","178,570.00","500,000.00","422,500.00","477,270.00","298,528.44","672,680.00","365,290.00","270,000.00","293,560.00","255,390.00","428,950.00","185,860.00","490,130.00","941,531.00","242,370.00","495,350.00","909,000.00","641,300.00","779,480.00","639,500.00","189,050.00","155,000.00","286,220.00","455,850.00","194,890.00","209,524.00","150,000.00",NA,"163,500.00","207,690.00","550,000.00","331,030.00","171,428.00",,"343,700.00","392,030.00","525,000.00","230,709.77",NA,"252,100.00","628,060.00","410,000.00"
2013-10-01,Oct-13,"427,540.00","588,600.00","198,000.00","248,330.00","217,856.79","446,060.00","180,000.00","367,390.00","182,620.00","125,000.00","260,530.00","185,000.00","181,000.00","196,250.00",NA,"447,130.00","153,330.00","959,740.00","300,000.00","255,000.00","171,820.00","449,999.50","412,000.00","497,730.00","310,714.18","660,080.00","364,150.00","250,000.00","296,640.00","253,560.00","397,500.00","191,330.00","477,130.00","933,333.00","234,160.00","440,380.00","910,000.00","613,640.00","770,000.00","650,000.00","208,540.00","156,670.00","294,920.00","469,900.00","209,110.00","199,090.00","142,500.00",NA,"161,330.00","200,000.00","538,740.00","311,290.00","195,714.00",,"349,810.00","392,610.00","500,000.00","229,955.10",NA,"257,560.00","628,620.00","405,000.00"
2013-11-01,Nov-13,"423,090.00","607,900.00","212,500.00","255,950.00","202,272.68","457,080.00","140,000.00","361,860.00","193,020.00","150,000.00","239,280.00","190,000.00","171,670.00","143,330.00",NA,"405,470.00","160,000.00","942,070.00","212,500.00","300,000.00","151,540.00","400,000.00","420,000.00","528,410.00","279,999.40","660,890.00","361,160.00","259,000.00","306,350.00","246,900.00","380,000.00","192,470.00","473,360.00","974,999.00","233,070.00","486,510.00","895,000.00","558,330.00","785,000.00","666,000.00","207,560.00","166,670.00","280,360.00","463,820.00","198,400.00","207,143.00","180,000.00",NA,"161,300.00","212,500.00","543,330.00","283,330.00","207,353.00",,"347,050.00","400,040.00","509,900.00","227,118.10",NA,"271,930.00","640,320.00","410,000.00"
2013-12-01,Dec-13,"438,790.00","585,440.00","192,000.00","231,100.00","202,499.95","451,490.00","124,999.75","360,580.00","190,350.00","190,000.00","254,170.00","208,100.00","154,280.00","165,000.00",NA,"439,830.00","200,000.00","893,750.00","229,999.00","278,570.00","160,000.00","474,999.25","438,500.00","476,000.00","310,526.21","677,660.00","361,150.00","249,000.00","310,020.00","250,370.00","410,000.00","199,020.00","479,690.00","951,754.00","248,820.00","484,480.00","1,000,000.00","701,920.00","769,900.00","608,000.00","184,710.00","160,000.00","293,520.00","464,190.00","220,640.00","196,666.00","137,500.00",NA,"160,910.00","209,090.00","535,180.00","308,060.00","200,000.00",,"338,520.00","400,160.00","530,000.00","233,687.67",NA,"271,920.00","614,590.00","414,000.00"
2014-01-01,Jan-14,"412,820.00","559,110.00","180,000.00","227,500.00","204,166.58","397,760.00","129,999.50","335,000.00","184,120.00","180,000.00","270,590.00","210,340.00","160,000.00","160,000.00",NA,"423,570.00","200,000.00","905,000.00","225,000.00","298,500.00","149,330.00","624,999.50","428,500.00","535,000.00","268,181.45","653,850.00","360,980.00","246,000.00","314,070.00","242,510.00","404,000.00","190,130.00","479,340.00","894,999.00","234,090.00","455,810.00","955,000.00","698,860.00","731,000.00","609,900.00","194,610.00","156,670.00","296,120.00","460,000.00","205,900.00","190,000.00","158,000.00",NA,"162,860.00","215,380.00","533,730.00","289,060.00","206,940.00",,"331,670.00","387,530.00","519,900.00","224,929.96",NA,"266,820.00","576,040.00","400,000.00"
2014-02-01,Feb-14,"406,460.00","572,630.00","206,250.00","217,650.00","220,454.14","441,280.00","224,999.50","332,050.00","182,270.00","200,000.00","218,750.00","195,000.00","182,500.00","170,000.00",NA,"389,080.00","172,860.00","967,500.00","225,000.00","271,500.00","181,670.00","474,999.25","500,000.00","472,000.00","305,263.11","677,700.00","370,090.00","118,000.00","302,370.00","260,330.00","399,000.00","186,440.00","476,780.00","1,062,500.00","234,930.00","480,680.00","970,000.00","661,760.00","805,000.00","600,000.00","186,000.00","130,000.00","288,300.00","445,000.00","215,380.00","188,000.00","237,500.00",NA,"163,330.00","222,730.00","558,490.00","333,330.00","200,000.00",,"345,250.00","383,080.00","549,000.00","232,456.18",NA,"260,360.00","617,230.00","400,000.00"
2014-03-01,Mar-14,"437,100.00","623,110.00","214,290.00","221,550.00","238,888.11","464,350.00","160,000.00","385,710.00","202,100.00","140,000.00","230,680.00","201,000.00","179,230.00","158,460.00",NA,"395,660.00","206,670.00","975,000.00","245,830.00","270,000.00","154,000.00","449,999.50","521,250.00","536,750.00","326,922.81","675,540.00","367,190.00","207,500.00","310,670.00","263,810.00","418,000.00","188,550.00","490,280.00","974,490.00","245,890.00","491,350.00","1,170,500.00","605,470.00","865,000.00","635,000.00","213,410.00","173,330.00","312,350.00","480,000.00","214,760.00","207,690.00","180,000.00",NA,"165,380.00","220,830.00","559,320.00","326,560.00","202,940.00",,"360,490.00","401,810.00","550,000.00","240,350.58",NA,"270,940.00","667,860.00","420,000.00"
2014-04-01,Apr-14,"448,720.00","656,140.00","190,000.00","231,670.00","239,061.72","494,280.00","160,000.00","366,950.00","192,880.00","170,000.00","238,460.00","200,000.00","166,250.00","158,000.00",NA,"406,750.00","214,060.00","987,000.00","237,500.00","263,675.00","164,550.00","474,999.25","451,500.00","531,950.00","315,217.24","679,820.00","375,160.00","231,500.00","309,240.00","267,260.00","430,000.00","199,420.00","492,080.00","1,132,810.00","251,100.00","465,310.00","1,001,000.00","633,330.00","900,500.00","626,500.00","202,270.00","150,000.00","315,150.00","460,000.00","212,500.00","218,750.00","250,000.00",NA,"172,500.00","237,500.00","575,390.00","331,250.00","191,670.00",,"369,720.00","411,660.00","520,000.00","240,357.39",NA,"263,610.00","705,620.00","425,900.00"
2014-05-01,May-14,"465,470.00","680,020.00","242,860.00","237,880.00","243,332.47","519,670.00","169,999.50","374,240.00","199,540.00","152,500.00","254,350.00","209,950.00","171,670.00","170,000.00",NA,"411,640.00","223,210.00","1,047,500.00","241,670.00","295,000.00","171,430.00","574,999.70","445,000.00","587,500.00","277,940.62","698,260.00","383,070.00","189,000.00","323,890.00","273,970.00","417,500.00","214,460.00","498,020.00","1,120,000.00","248,680.00","487,500.00","1,140,000.00","736,110.00","878,080.00","681,500.00","214,020.00","170,000.00","310,000.00","490,000.00","223,870.00","214,580.00","178,000.00",NA,"177,140.00","244,440.00","568,360.00","361,630.00","194,000.00",,"376,500.00","425,720.00","555,000.00","247,145.52",NA,"279,760.00","707,270.00","435,000.00"
2014-06-01,Jun-14,"457,700.00","695,210.00","238,890.00","245,000.00","253,409.02","510,990.00","200,000.00","372,950.00","201,080.00","175,000.00","248,960.00","215,000.00","194,440.00","184,440.00",NA,"435,950.00","206,250.00","1,050,000.00","237,500.00","330,150.00","158,820.00","687,499.25","485,000.00","529,000.00","316,130.00","696,680.00","382,970.00","230,250.00","321,840.00","271,630.00","420,000.00","204,860.00","531,350.00","1,206,900.00","267,020.00","503,250.00","1,150,000.00","659,480.00","902,500.00","699,500.00","226,790.00","163,750.00","310,000.00","495,000.00","233,050.00","207,690.00","182,500.00",NA,"176,520.00","237,500.00","571,250.00","377,420.00","206,250.00",,"371,510.00","416,550.00","570,000.00","248,945.38",NA,"279,730.00","714,270.00","435,000.00"
2014-07-01,Jul-14,"464,750.00","688,870.00","247,500.00","276,140.00","240,788.66","546,580.00","163,333.17","385,160.00","201,530.00","145,000.00","247,000.00","210,160.00","175,450.00","174,540.00",NA,"461,290.00","211,110.00","1,058,000.00","300,000.00","299,000.00","173,640.00","500,000.00","445,000.00","599,000.00","303,448.24","695,270.00","381,040.00","217,500.00","319,960.00","276,190.00","415,000.00","216,570.00","523,070.00","1,094,594.00","259,900.00","490,540.00","1,117,500.00","685,480.00","860,750.00","725,000.00","216,460.00","160,000.00","335,000.00","500,000.00","230,040.00","225,000.00","165,000.00",NA,"174,670.00","238,160.00","585,830.00","340,540.00","183,333.00",,"375,210.00","421,050.00","575,000.00","249,781.61",NA,"275,990.00","708,140.00","437,000.00"
2014-08-01,Aug-14,"481,250.00","691,500.00","211,110.00","241,450.00","240,000.00","538,510.00","157,500.00","391,670.00","203,760.00","170,000.00","255,260.00","214,680.00","183,330.00","178,330.00",NA,"474,640.00","213,890.00","952,500.00","216,670.00","292,975.00","186,670.00","474,999.25","492,500.00","525,000.00","338,890.00","699,430.00","388,720.00","278,570.00","318,640.00","272,750.00","415,000.00","208,550.00","510,860.00","979,510.00","265,060.00","475,000.00","1,000,000.00","806,030.00","865,000.00","657,600.00","212,190.00","127,500.00","320,000.00","475,000.00","232,240.00","230,000.00","156,670.00",NA,"184,440.00","214,710.00","602,060.00","396,550.00","208,750.00",,"379,580.00","434,370.00","561,000.00","251,682.37",NA,"274,820.00","694,320.00","440,000.00"
